region,technology,spore,capacity_twh
Poland,hydro_reservoir,81,0.002690258931044
Poland,hydro_reservoir,82,0.002690258931044
Poland,hydro_reservoir,83,0.002690258931044
Poland,hydro_reservoir,84,0.002690258931044
Poland,hydro_reservoir,85,0.002690258931044
Poland,hydro_reservoir,86,0.002690258931044
Poland,hydro_reservoir,87,0.002690258931044
Poland,hydro_reservoir,88,0.002690258931044
Poland,hydro_reservoir,89,0.002690258931044
Poland,hydro_reservoir,90,0.002690258931044
Poland,hydro_reservoir,91,0.002690258931044
Poland,hydro_reservoir,92,0.002690258931044
Poland,hydro_reservoir,93,0.002690258931044
Poland,hydro_reservoir,94,0.002690258931044
Poland,hydro_reservoir,95,0.002690258931044
Poland,hydro_reservoir,96,0.002690258931044
Poland,hydro_reservoir,97,0.002690258931044
Poland,hydro_reservoir,98,0.002690258931044
Poland,hydro_reservoir,99,0.002690258931044
Poland,hydro_reservoir,100,0.002690258931044
Poland,hydro_reservoir,101,0.002690258931044
Poland,hydro_reservoir,102,0.002690258931044
Poland,hydro_reservoir,103,0.002690258931044
Poland,hydro_reservoir,104,0.002690258931044
Poland,hydro_reservoir,105,0.002690258931044
Poland,hydro_reservoir,106,0.002690258931044
Poland,hydro_reservoir,107,0.002690258931044
Poland,hydro_reservoir,108,0.002690258931044
Poland,hydro_reservoir,109,0.002690258931044
Poland,hydro_reservoir,110,0.002690258931044
Poland,hydro_reservoir,111,0.002690258931044
Poland,hydro_reservoir,112,0.002690258931044
Poland,hydro_reservoir,113,0.002690258931044
Poland,hydro_reservoir,114,0.002690258931044
Poland,hydro_reservoir,115,0.002690258931044
Poland,hydro_reservoir,116,0.002690258931044
Poland,hydro_reservoir,117,0.002690258931044
Poland,hydro_reservoir,118,0.002690258931044
Poland,hydro_reservoir,119,0.002690258931044
Poland,hydro_reservoir,120,0.002690258931044
Poland,hydro_reservoir,121,0.002690258931044
Poland,hydro_reservoir,122,0.002690258931044
Poland,hydro_reservoir,123,0.002690258931044
Poland,hydro_reservoir,124,0.002690258931044
Poland,hydro_reservoir,125,0.002690258931044
Poland,hydro_reservoir,126,0.002690258931044
Poland,hydro_reservoir,127,0.002690258931044
Poland,hydro_reservoir,128,0.002690258931044
Poland,hydro_reservoir,129,0.002690258931044
Poland,hydro_reservoir,130,0.002690258931044
Poland,hydro_reservoir,131,0.002690258931044
Poland,hydro_reservoir,132,0.002690258931044
Poland,hydro_reservoir,133,0.002690258931044
Poland,hydro_reservoir,134,0.002690258931044
Poland,hydro_reservoir,135,0.002690258931044
Poland,hydro_reservoir,136,0.002690258931044
Poland,hydro_reservoir,137,0.002690258931044
Poland,hydro_reservoir,138,0.002690258931044
Poland,hydro_reservoir,139,0.002690258931044
Poland,hydro_reservoir,140,0.002690258931044
Poland,hydro_reservoir,141,0.002690258931044
Poland,hydro_reservoir,142,0.002690258931044
Poland,hydro_reservoir,143,0.002690258931044
Poland,hydro_reservoir,144,0.002690258931044
Poland,hydro_reservoir,145,0.002690258931044
Poland,hydro_reservoir,146,0.002690258931044
Poland,hydro_reservoir,147,0.002690258931044
Poland,hydro_reservoir,148,0.002690258931044
Poland,hydro_reservoir,149,0.002690258931044
Poland,hydro_reservoir,150,0.002690258931044
Poland,hydro_reservoir,151,0.002690258931044
Poland,hydro_reservoir,152,0.002690258931044
Poland,hydro_reservoir,153,0.002690258931044
Poland,hydro_reservoir,154,0.002690258931044
Poland,hydro_reservoir,155,0.002690258931044
Poland,hydro_reservoir,156,0.002690258931044
Poland,hydro_reservoir,157,0.002690258931044
Poland,hydro_reservoir,158,0.002690258931044
Poland,hydro_reservoir,159,0.002690258931044
Poland,hydro_reservoir,160,0.002690258931044
Poland,hydro_reservoir,161,0.002690258931044
Poland,hydro_reservoir,162,0.002690258931044
Poland,hydro_reservoir,163,0.002690258931044
Poland,hydro_reservoir,164,0.002690258931044
Poland,hydro_reservoir,165,0.002690258931044
Poland,hydro_reservoir,166,0.002690258931044
Poland,hydro_reservoir,167,0.002690258931044
Poland,hydro_reservoir,168,0.002690258931044
Poland,hydro_reservoir,169,0.002690258931044
Poland,hydro_reservoir,170,0.002690258931044
Poland,hydro_reservoir,171,0.002690258931044
Poland,hydro_reservoir,172,0.002690258931044
Poland,hydro_reservoir,173,0.002690258931044
Poland,hydro_reservoir,174,0.002690258931044
Poland,hydro_reservoir,175,0.002690258931044
Poland,hydro_reservoir,176,0.002690258931044
Poland,hydro_reservoir,177,0.002690258931044
Poland,hydro_reservoir,178,0.002690258931044
Poland,hydro_reservoir,179,0.002690258931044
Poland,hydro_reservoir,180,0.002690258931044
Poland,hydro_reservoir,181,0.002690258931044
Poland,hydro_reservoir,182,0.002690258931044
Poland,hydro_reservoir,183,0.002690258931044
Poland,hydro_reservoir,184,0.002690258931044
Poland,hydro_reservoir,185,0.002690258931044
Poland,hydro_reservoir,186,0.002690258931044
Poland,hydro_reservoir,187,0.002690258931044
Poland,hydro_reservoir,188,0.002690258931044
Poland,hydro_reservoir,189,0.002690258931044
Poland,pumped_hydro,0,0.01569
Poland,pumped_hydro,1,0.01569
Poland,pumped_hydro,2,0.01569
Poland,pumped_hydro,3,0.01569
Poland,pumped_hydro,4,0.01569
Poland,pumped_hydro,5,0.01569
Poland,pumped_hydro,6,0.01569
Poland,pumped_hydro,7,0.01569
Poland,pumped_hydro,8,0.01569
Poland,pumped_hydro,9,0.01569
Poland,pumped_hydro,10,0.01569
Poland,pumped_hydro,11,0.01569
Poland,pumped_hydro,12,0.01569
Poland,pumped_hydro,13,0.01569
Poland,pumped_hydro,14,0.01569
Poland,pumped_hydro,15,0.01569
Poland,pumped_hydro,16,0.01569
Poland,pumped_hydro,17,0.01569
Poland,pumped_hydro,18,0.01569
Poland,pumped_hydro,19,0.01569
Poland,pumped_hydro,20,0.01569
Poland,pumped_hydro,21,0.01569
Poland,pumped_hydro,22,0.01569
Poland,pumped_hydro,23,0.01569
Poland,pumped_hydro,24,0.01569
Poland,pumped_hydro,25,0.01569
Poland,pumped_hydro,26,0.01569
Poland,pumped_hydro,27,0.01569
Poland,pumped_hydro,28,0.01569
Poland,pumped_hydro,29,0.01569
Poland,pumped_hydro,30,0.01569
Poland,pumped_hydro,31,0.01569
Poland,pumped_hydro,32,0.01569
Poland,pumped_hydro,33,0.01569
Poland,pumped_hydro,34,0.01569
Poland,pumped_hydro,35,0.01569
Poland,pumped_hydro,36,0.01569
Poland,pumped_hydro,37,0.01569
Poland,pumped_hydro,38,0.01569
Poland,pumped_hydro,39,0.01569
Poland,pumped_hydro,40,0.01569
Poland,pumped_hydro,41,0.01569
Poland,pumped_hydro,42,0.01569
Poland,pumped_hydro,43,0.01569
Poland,pumped_hydro,44,0.01569
Poland,pumped_hydro,45,0.01569
Poland,pumped_hydro,46,0.01569
Poland,pumped_hydro,47,0.01569
Poland,pumped_hydro,48,0.01569
Poland,pumped_hydro,49,0.01569
Poland,pumped_hydro,50,0.01569
Poland,pumped_hydro,51,0.01569
Poland,pumped_hydro,52,0.01569
Poland,pumped_hydro,53,0.01569
Poland,pumped_hydro,54,0.01569
Poland,pumped_hydro,55,0.01569
Poland,pumped_hydro,56,0.01569
Poland,pumped_hydro,57,0.01569
Poland,pumped_hydro,58,0.01569
Poland,pumped_hydro,59,0.01569
Poland,pumped_hydro,60,0.01569
Poland,pumped_hydro,61,0.01569
Poland,pumped_hydro,62,0.01569
Poland,pumped_hydro,63,0.01569
Poland,pumped_hydro,64,0.01569
Poland,pumped_hydro,65,0.01569
Poland,pumped_hydro,66,0.01569
Poland,pumped_hydro,67,0.01569
Poland,pumped_hydro,68,0.01569
Poland,pumped_hydro,69,0.01569
Poland,pumped_hydro,70,0.01569
Poland,pumped_hydro,71,0.01569
Poland,pumped_hydro,72,0.01569
Poland,pumped_hydro,73,0.01569
Poland,pumped_hydro,74,0.01569
Poland,pumped_hydro,75,0.01569
Poland,pumped_hydro,76,0.01569
Poland,pumped_hydro,77,0.01569
Poland,pumped_hydro,78,0.01569
Poland,pumped_hydro,79,0.01569
Poland,pumped_hydro,80,0.01569
Poland,pumped_hydro,81,0.01569
Poland,pumped_hydro,82,0.01569
Poland,pumped_hydro,83,0.01569
Poland,pumped_hydro,84,0.01569
Poland,pumped_hydro,85,0.01569
Poland,pumped_hydro,86,0.01569
Poland,pumped_hydro,87,0.01569
Poland,pumped_hydro,88,0.01569
Poland,pumped_hydro,89,0.01569
Poland,pumped_hydro,90,0.01569
Poland,pumped_hydro,91,0.01569
Poland,pumped_hydro,92,0.01569
Poland,pumped_hydro,93,0.01569
Poland,pumped_hydro,94,0.01569
Poland,pumped_hydro,95,0.01569
Poland,pumped_hydro,96,0.01569
Poland,pumped_hydro,97,0.01569
Poland,pumped_hydro,98,0.01569
Poland,pumped_hydro,99,0.01569
Poland,pumped_hydro,100,0.01569
Poland,pumped_hydro,101,0.01569
Poland,pumped_hydro,102,0.01569
Poland,pumped_hydro,103,0.01569
Poland,pumped_hydro,104,0.01569
Poland,pumped_hydro,105,0.01569
Poland,pumped_hydro,106,0.01569
Poland,pumped_hydro,107,0.01569
Poland,pumped_hydro,108,0.01569
Poland,pumped_hydro,109,0.01569
Poland,pumped_hydro,110,0.01569
Poland,pumped_hydro,111,0.01569
Poland,pumped_hydro,112,0.01569
Poland,pumped_hydro,113,0.01569
Poland,pumped_hydro,114,0.01569
Poland,pumped_hydro,115,0.01569
Poland,pumped_hydro,116,0.01569
Poland,pumped_hydro,117,0.01569
Poland,pumped_hydro,118,0.01569
Poland,pumped_hydro,119,0.01569
Poland,pumped_hydro,120,0.01569
Poland,pumped_hydro,121,0.01569
Poland,pumped_hydro,122,0.01569
Poland,pumped_hydro,123,0.01569
Poland,pumped_hydro,124,0.01569
Poland,pumped_hydro,125,0.01569
Poland,pumped_hydro,126,0.01569
Poland,pumped_hydro,127,0.01569
Poland,pumped_hydro,128,0.01569
Poland,pumped_hydro,129,0.01569
Poland,pumped_hydro,130,0.01569
Poland,pumped_hydro,131,0.01569
Poland,pumped_hydro,132,0.01569
Poland,pumped_hydro,133,0.01569
Poland,pumped_hydro,134,0.01569
Poland,pumped_hydro,135,0.01569
Poland,pumped_hydro,136,0.01569
Poland,pumped_hydro,137,0.01569
Poland,pumped_hydro,138,0.01569
Poland,pumped_hydro,139,0.01569
Poland,pumped_hydro,140,0.01569
Poland,pumped_hydro,141,0.01569
Poland,pumped_hydro,142,0.01569
Poland,pumped_hydro,143,0.01569
Poland,pumped_hydro,144,0.01569
Poland,pumped_hydro,145,0.01569
Poland,pumped_hydro,146,0.01569
Poland,pumped_hydro,147,0.01569
Poland,pumped_hydro,148,0.01569
Poland,pumped_hydro,149,0.01569
Poland,pumped_hydro,150,0.01569
Poland,pumped_hydro,151,0.01569
Poland,pumped_hydro,152,0.01569
Poland,pumped_hydro,153,0.01569
Poland,pumped_hydro,154,0.01569
Poland,pumped_hydro,155,0.01569
Poland,pumped_hydro,156,0.01569
Poland,pumped_hydro,157,0.01569
Poland,pumped_hydro,158,0.01569
Poland,pumped_hydro,159,0.01569
Poland,pumped_hydro,160,0.01569
Poland,pumped_hydro,161,0.01569
Poland,pumped_hydro,162,0.01569
Poland,pumped_hydro,163,0.01569
Poland,pumped_hydro,164,0.01569
Poland,pumped_hydro,165,0.01569
Poland,pumped_hydro,166,0.01569
Poland,pumped_hydro,167,0.01569
Poland,pumped_hydro,168,0.01569
Poland,pumped_hydro,169,0.01569
Poland,pumped_hydro,170,0.01569
Poland,pumped_hydro,171,0.01569
Poland,pumped_hydro,172,0.01569
Poland,pumped_hydro,173,0.01569
Poland,pumped_hydro,174,0.01569
Poland,pumped_hydro,175,0.01569
Poland,pumped_hydro,176,0.01569
Poland,pumped_hydro,177,0.01569
Poland,pumped_hydro,178,0.01569
Poland,pumped_hydro,179,0.01569
Poland,pumped_hydro,180,0.01569
Poland,pumped_hydro,181,0.01569
Poland,pumped_hydro,182,0.01569
Poland,pumped_hydro,183,0.01569
Poland,pumped_hydro,184,0.01569
Poland,pumped_hydro,185,0.01569
Poland,pumped_hydro,186,0.01569
Poland,pumped_hydro,187,0.01569
Poland,pumped_hydro,188,0.01569
Poland,pumped_hydro,189,0.01569
Portugal,battery,0,1.5549238687614368e-05
Portugal,battery,1,0.0004865889475212
Portugal,battery,2,9.078142012039932e-07
Portugal,battery,3,1.8887584104641082e-07
Portugal,battery,4,5.746540972919438e-07
Portugal,battery,5,2.529442211230245e-06
Portugal,battery,6,1.787044381089861e-07
Portugal,battery,7,1.364545640654311e-07
Portugal,battery,8,1.055176922298672e-06
Portugal,battery,9,1.9034579669509268e-07
Portugal,battery,10,1.7477173341051516e-07
Portugal,battery,11,0.0018457224238225
Portugal,battery,12,1.3109643934465485e-06
Portugal,battery,13,0.0018457224238225
Portugal,battery,14,0.0018457224238225
Portugal,battery,15,0.0018457224238225
Portugal,battery,16,0.0018457224238225
Portugal,battery,17,0.0019708092573177
Portugal,battery,18,1.5549238687614368e-05
Portugal,battery,19,0.0019708092573177
Portugal,battery,20,0.0019708092573177
Portugal,battery,21,0.0019708092573177
Portugal,battery,22,0.0019708092573177
Portugal,battery,23,1.3109643934465485e-06
Portugal,battery,24,2.003462409769813e-07
Portugal,battery,25,2.003462409769813e-07
Portugal,battery,26,2.003462409769813e-07
Portugal,battery,27,2.003462409769813e-07
Portugal,battery,28,2.003462409769813e-07
Portugal,battery,29,2.519620636776999e-06
Portugal,battery,30,2.519620636776999e-06
Portugal,battery,31,1.3109643934465485e-06
Portugal,battery,32,2.519620636776999e-06
Portugal,battery,33,2.519620636776999e-06
Portugal,battery,34,2.519620636776999e-06
Portugal,battery,35,0.0014632914629945
Portugal,battery,36,0.0014632914629945
Portugal,battery,37,1.3109643934465485e-06
Portugal,battery,38,0.0014632914629945
Portugal,battery,39,0.0014632914629945
Portugal,battery,40,0.0014632914629945
Portugal,battery,41,0.0001917513466188
Portugal,battery,42,0.0001917513466188
Portugal,battery,43,1.3109643934465485e-06
Portugal,battery,44,0.0001917513466188
Portugal,battery,45,0.0001917513466188
Portugal,battery,46,0.0001917513466188
Portugal,battery,47,0.0007253603016964
Portugal,battery,48,0.0007253603016964
Portugal,battery,49,1.3109643934465485e-06
Portugal,battery,50,0.0007253603016964
Portugal,battery,51,0.0007253603016964
Portugal,battery,52,0.0007253603016964
Portugal,battery,53,0.0018457224238225
Portugal,battery,54,0.0018457224238225
Portugal,battery,55,1.3109643934465485e-06
Portugal,battery,56,0.0018457224238225
Portugal,battery,57,0.0018457224238225
Portugal,battery,58,0.0018457224238225
Portugal,battery,59,0.0019708092573177
Portugal,battery,60,0.0019708092573177
Portugal,battery,61,1.5549238687614368e-05
Portugal,battery,62,0.0019708092573177
Portugal,battery,63,0.0019708092573177
Portugal,battery,64,0.0019708092573177
Portugal,battery,65,0.0019246324508121
Portugal,battery,66,1.3109643934465485e-06
Portugal,battery,67,0.0019246324508121
Portugal,battery,68,0.0019246324508121
Portugal,battery,69,0.0019246324508121
Portugal,battery,70,0.0019246324508121
Portugal,battery,71,0.0017633499752519
Portugal,battery,72,0.0017633499752519
Portugal,battery,73,1.3109643934465485e-06
Portugal,battery,74,0.0017633499752519
Portugal,battery,75,0.0017633499752519
Portugal,battery,76,0.0017633499752519
Portugal,battery,77,3.6717838518204896e-06
Portugal,battery,78,3.6717838518204896e-06
Portugal,battery,79,1.3109643934465485e-06
Portugal,battery,80,3.6717838518204896e-06
Portugal,battery,81,3.6717838518204896e-06
Portugal,battery,82,3.6717838518204896e-06
Portugal,battery,83,1.3109643934465485e-06
Portugal,battery,84,1.468172023826182e-07
Portugal,battery,85,1.468172023826182e-07
Portugal,battery,86,1.468172023826182e-07
Portugal,battery,87,1.468172023826182e-07
Portugal,battery,88,1.468172023826182e-07
Portugal,battery,89,1.3109643934465485e-06
Portugal,battery,90,0.0019136079806772
Portugal,battery,91,0.0019136079806772
Portugal,battery,92,0.0019136079806772
Portugal,battery,93,0.0019136079806772
Portugal,battery,94,0.0019136079806772
Portugal,battery,95,0.0017273910414976
Portugal,battery,96,0.0017273910414976
Portugal,battery,97,1.3109643934465485e-06
Portugal,battery,98,0.0017273910414976
Portugal,battery,99,0.0017273910414976
Portugal,battery,100,0.0017273910414976
Portugal,battery,101,5.10605324846795e-07
Portugal,battery,102,5.10605324846795e-07
Portugal,battery,103,1.3109643934465485e-06
Portugal,battery,104,5.10605324846795e-07
Portugal,battery,105,5.10605324846795e-07
Portugal,battery,106,5.10605324846795e-07
Portugal,battery,107,0.0034065877729061
Portugal,battery,108,0.0034065877729061
Portugal,battery,109,1.3109643934465485e-06
Portugal,battery,110,0.0034065877729061
Portugal,battery,111,0.0034065877729061
Portugal,battery,112,0.0034065877729061
Portugal,battery,113,8.743166103124301e-06
Portugal,battery,114,1.3109643934465485e-06
Portugal,battery,115,8.743166103124301e-06
Portugal,battery,116,8.743166103124301e-06
Portugal,battery,117,8.743166103124301e-06
Portugal,battery,118,8.743166103124301e-06
Portugal,battery,119,1.7477173341051516e-07
Portugal,battery,120,9.14262358818986e-07
Portugal,battery,121,1.9034579669509268e-07
Portugal,battery,122,1.1364348648373608e-06
Portugal,battery,123,1.7125747827189193e-07
Portugal,battery,124,1.787044381089861e-07
Portugal,battery,125,1.7765197728690831e-06
Portugal,battery,126,1.8887584104641082e-07
Portugal,battery,127,9.078142012039932e-07
Portugal,battery,128,1.055176922298672e-06
Portugal,battery,129,0.0004865889475212
Portugal,battery,130,5.746540972919438e-07
Portugal,battery,131,1.5549238687614368e-05
Portugal,battery,132,1.866506429407566e-07
Portugal,battery,133,2.529442211230245e-06
Portugal,battery,134,1.364545640654311e-07
Portugal,battery,135,1.5549238687614368e-05
Portugal,battery,136,0.0004973378867989
Portugal,battery,137,1.904616355893558e-07
Portugal,battery,138,1.4527355592294836e-07
Portugal,battery,139,1.7980145944837245e-07
Portugal,battery,140,2.292958051747771e-07
Portugal,battery,141,1.746875567926507e-07
Portugal,battery,142,1.517869515926665e-07
Portugal,battery,143,1.570461901192282e-06
Portugal,battery,144,2.119628578672302e-07
Portugal,battery,145,1.9828477056753197e-07
Portugal,battery,146,6.022871435464522e-06
Portugal,battery,147,3.3644401377362234e-06
Portugal,battery,148,1.1771872876516115e-06
Portugal,battery,149,4.03234519385417e-06
Portugal,battery,150,2.7131868604061285e-06
Portugal,battery,151,5.169005119316921e-06
Portugal,battery,152,4.737482843820506e-06
Portugal,battery,153,5.078389295642438e-06
Portugal,battery,154,1.662469593029612e-06
Portugal,battery,155,4.535577675911396e-06
Portugal,battery,156,7.092311176956204e-06
Portugal,battery,157,1.5549238687614368e-05
Portugal,battery,158,0.0004714564571493
Portugal,battery,159,3.5554594369748973e-07
Portugal,battery,160,2.556263041378689e-07
Portugal,battery,161,1.825084308705351e-07
Portugal,battery,162,1.9012666577782842e-07
Portugal,battery,163,2.082485703443412e-07
Portugal,battery,164,1.576708152826851e-07
Portugal,battery,165,2.773405935934926e-07
Portugal,battery,166,1.9903220732175157e-07
Portugal,battery,167,1.7714933669616849e-07
Portugal,battery,168,1.3345467503609073e-06
Portugal,battery,169,2.2679725567786238e-07
Portugal,battery,170,2.5812573584155305e-07
Portugal,battery,171,1.6728090436117257e-06
Portugal,battery,172,1.5235399615127318e-06
Portugal,battery,173,1.886792775360889e-07
Portugal,battery,174,1.213131998329646e-07
Portugal,battery,175,2.199427640315133e-07
Portugal,battery,176,1.2720107786011183e-06
Portugal,battery,177,2.7117172332970653e-07
Portugal,battery,178,1.4378422042282078e-07
Portugal,battery,179,1.5549238687614368e-05
Portugal,battery,180,0.000478631129625
Portugal,battery,181,2.1746314947571449e-07
Portugal,battery,182,1.788536211852181e-07
Portugal,battery,183,3.966891968806723e-07
